"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nepal","NPL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7451.77566214809","7527.8997943933","7599.95220606109","8031.68449632913","8097.87177168058","8362.94392595074","8602.56025732101","8668.7400687333","8863.43301296343","9224.33782235171","9484.17994635202","9308.47930664438","9522.33794665591","9814.68230834127","10010.0291370848","10197.3677907086","10411.4744399615","10924.9970189447","11281.5512052412","11688.4444572009","11964.573807278","12425.2707721157","12760.4157773071","13419.4366980627","13783.4263457302","13526.9706288136","14426.0529572853","15151.4860269686","15776.9157353936","15557.1090481786","15675.3389915246","15807.5785370949",
"Nauru","NRU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60211.4761924121","60635.3039170523","63226.7984644938","63733.9375012857","63807.3526614222","64083.0657605032","65058.8434125911","66038.7721720229","68553.3834197208","69213.9466122902","69871.4588114812","70807.9364153781","72289.6156976901","72649.1723444242","72954.9504068305","73335.0163472844","74366.678033317","73255.7749958531","74269.4247426829","75109.3362688156","75757.9617859223","77618.1031750249","77855.0790821965","77865.1476133235","78832.5956028618","78273.7220942147","77833.1289140962","78656.785458794","79270.0031874209","77541.7643830645","79718.4383561227","80984.7060954965",
"OECD members","OED","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68630.6194125001","69614.5586777329","70502.3410952092","71809.1825989957","72454.2422756379","73856.6188640344","75354.6263024863","76879.8717908992","78579.4202887001","80785.0010996718","81204.6419483","82250.7076306786","83260.3158248175","85321.5028274914","86214.0022109571","87394.1988561299","88462.8995976135","88158.0693720387","86452.8254837155","88734.158912211","89621.1322325642","89921.2411304552","90564.6021800132","91285.2966199397","92226.974501156","92489.2952739524","93435.2763878142","94204.4193112206","94729.9100179677","94058.7179204771","97118.8376277834","97080.2920190313",
"Oman","OMN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99463.48848969","99793.5206360439","98455.1209120939","98117.7049308701","101542.023809445","103026.335761897","107613.803410671","108581.970162284","106807.046594553","111850.621774178","114662.839750355","110636.350440735","104686.663950613","102448.847292729","100801.491375387","101771.266105835","101807.627496758","105353.762412532","106898.082692174","96368.5152851181","82946.2283154067","76887.8136627365","71809.7418338063","68047.9076401943","67554.930507221","66654.4800842495","64129.4064036141","64313.7136474778","64946.3661259909","70299.3405032388","73420.535764971","73803.2901533643",
"Other small states","OSS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29585.6670894102","30312.4759741775","30890.2495293342","31202.2461608088","32651.0816909002","33493.476007323","35188.0116699892","35732.6078319713","35869.6332326025","40720.2635719334","41527.7251647325","42488.9326652969","43414.8459894376","46180.2015340248","47263.1191201583","49497.2776370603","51515.4648524665","52711.925364105","51904.5073667863","54985.0362171555","57538.5988027063","58103.1124961588","57869.0788874901","58076.3102654745","57609.4396466478","57363.610081696","56431.0467400001","56200.5252212588","56321.0043720659","54536.3527756363","55927.3707229537","57473.5754566656",
"Pakistan","PAK","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11147.6994305123","11761.5899926019","11825.5132432558","11938.1296642825","12352.7966779632","12297.2699118143","11795.0935562465","11727.954615202","11690.5667788221","11673.7981829739","11627.9921668082","11562.08479453","11833.9617124332","12369.4706787501","12989.7331172245","13491.8042690844","13671.7372576666","13572.119573136","13544.923856573","13260.7368955458","13350.6084118507","13524.7915672112","13936.1894585987","14241.0951076939","14591.7192097234","15468.1546137588","16025.2176275436","16823.3453193033","16824.8468623981","16703.4639528768","16804.3977740929","17170.8973380127",
"Panama","PAN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34697.2456804435","35626.3205447738","35702.7226369456","35594.5250772007","34656.7307170184","35213.6431107338","36599.0418321602","38766.8897523364","38943.6609489588","38687.9714732403","37650.655087559","37244.2901863679","37817.1636086186","39441.6678234873","41187.9698189632","44357.7352144809","48661.7215888841","51079.2408167934","50283.8926484995","52900.7807140869","58010.218780807","60536.1594816471","62645.3073770437","65059.4859916894","67417.7375896708","69314.7778214877","72646.1470647202","72096.1773513598","72573.3519670671","66974.2284099152","71468.6950055445","74827.5502252376",
"Peru","PER","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15250.6000464593","14845.161954545","14936.9133603758","16032.064010214","16226.4097407068","15928.5229654782","16151.9436619144","15457.6128787349","14996.5145701058","15580.3728246469","14683.370736753","14899.104791377","14885.5475405675","15210.3921183886","15704.3413122162","15858.692888672","16506.0328643728","17770.5290915435","17643.3411444844","18647.7026096719","19696.4805444736","20629.8810715995","21783.0807890539","22132.0508455147","22858.4287826459","23633.0690369417","23258.0587465012","23497.5026594298","23352.4747557817","23849.7722476134","24923.8392139802","24807.5295075875",
"Philippines","PHL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11617.0052997071","11325.0003833324","11240.5068907019","11408.5323396656","11616.9909432841","11968.3726535025","12250.5136321929","11841.7481049466","11886.592798573","12095.7236662611","12176.6752554775","12333.085015966","12666.8176400796","13102.0598963258","13444.6342483269","13901.0739171417","14391.8586561832","14727.4634475979","14498.6992732735","15150.6870966588","15170.5130723829","15965.5478305754","16744.8515351922","17238.497116687","18043.3544431249","18760.566925761","20394.3791838809","21233.1125606288","21864.427212557","21090.4978269486","21108.0715389188","21587.7853871905",
"Palau","PLW","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7529.37112234059","8305.19562629886","9530.30758419834","9742.82490088075","9021.65374094655","9356.13383300562","8617.35259837892","7932.90093485502","7761.62250681564","7262.25876173267","7185.1369799512","7127.63075280748","7251.07476766802","7440.45321589141","7922.81156992956","8395.54610161113","9121.98411419693","9211.08784266361","9963.17616972017","11157.1172420769","10973.5152494852","11136.687590901","11223.7685711922","12442.7376291574","12927.8035041074","13277.0652469834","13373.1573192203","12948.1227901368","13181.3552539961","12581.0862150562","12155.1249005374","12467.9955820954",
"Poland","POL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25925.3069152703","26678.5354780381","27974.5143420217","29692.7371394588","31682.7749927396","33295.4931711174","34986.72381148","36141.8159235594","38890.5543792695","42327.6870157661","43457.4827712658","45804.8082816405","47332.8631991772","49584.898703651","49698.1925548095","50995.2691791687","52079.0866663413","52158.0931111555","53441.3215180327","55247.7072107099","57727.14718712","58533.4604375998","59130.8561398093","60149.1980750249","61978.3486982038","62763.9899035136","64892.4367033338","68168.2396526203","71021.2639007664","69811.1561306579","73701.9177902093","78242.5225512237",
"Pre-demographic dividend","PRE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6909.74350044677","6876.24907156561","6662.88016172462","6460.10071993046","6466.57277525771","6655.63088524907","6915.60188439134","7180.5997664414","7280.61958048961","7425.09848612895","7540.37084469812","7676.79566701841","7443.19289559066","8035.84558608603","8270.47649520195","8549.58024206259","8844.85530569195","9158.56892510752","9329.60932624303","9719.4371479547","9850.97386502389","10124.0130576777","10464.9896919669","10668.1670672834","10687.1396751902","10619.1214111235","10513.3064192939","10432.798899439","10424.3903288546","10077.6744315812","10082.275316373","10093.445059337",
"Puerto Rico","PRI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78506.7870872822","81974.6643003966","81817.0305826747","82649.6716768244","85473.4416503091","84392.209000677","86016.2356619948","89857.5974444369","92572.8641221366","95975.8894422617","102617.597889624","103298.167494933","101464.760306541","107990.351306889","104267.573393696","103183.987423745","104251.597799584","105967.461727023","112153.521574475","116551.935895735","120189.819288915","119551.845690374","119794.866184885","119218.383727022","116892.28607796","116240.286185893","113731.560636547","109132.137313315","108218.85792699","102911.407288101","102259.371695837","102913.701657958",
"Korea, Dem. People's Rep.","PRK","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52753.4728620649","53971.4895239997","53785.8565768967","55023.8870881014","57412.1333352515","59518.5217680353","61123.076440055","59319.2882940379","61030.2303195678","62112.1734579208","62117.7668226611","62050.2109804467","62282.7702597804","63799.6455266056","64627.9636964905","65305.2940148775","66761.0406471638","66651.815614115","66459.5870835918","68610.0710858089","69720.331416532","69708.6971137736","70871.8917061447","70297.1947917038","70746.5891662812","71283.1659637856","71457.4223224973","71794.897376957","73002.2715540817","68457.6282685823","71873.0202475752","74489.7005144095",
"Paraguay","PRY","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23045.6307537845","22819.2569470548","23254.9006848692","23585.0838892711","24112.1459332689","25076.9226822831","24598.3325780186","23764.9652240189","23127.8276585077","22669.3713159343","21688.7704042111","22018.6892511411","22229.9191299607","21364.9027072382","21306.6412497693","23042.186637935","23064.9734120102","23855.5696227977","23487.2276978018","26030.973103396","26526.0144357205","24411.6004503214","26484.457600315","28284.2442785784","28425.6159271672","28440.9100693417","28983.0869741708","29208.8068261795","28518.5411924428","29018.7099172103","28903.8796345377","28743.3486688807",
"West Bank and Gaza","PSE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21463.6316489148","21973.3809858937","21093.7726931344","23208.7637689458","26013.4546947946","27427.2665234264","23928.3090453744","26284.0379324583","24572.0652031532","23635.3382685146","28298.3128182537","28856.0575972298","27204.9445095125","26089.6219004239","28969.2147771279","29267.3534584309","29909.8476468966","29255.9693200305","30441.9367837792","31100.8437800969","30172.8764257593","30093.7269324678","32428.4872143429","32702.1600740925","32848.881898638","31368.3819426857","29420.2276407552","29032.1405712057","28277.4558979684",
